,Gmt time,Open,High,Low,Close,Volume,Close_7,True_Close_7,buy_profit,sell_profit
2271.0,21.03.2017 00:00:00.000,1.07368,1.08191,1.07353,1.08125,223229.9063,1.0736096,1.07583,0.0,0.00541999999999998
2281.0,31.03.2017 00:00:00.000,1.06875,1.07018,1.06508,1.06528,184913.1875,1.0616136,1.05805,0.0,0.00723000000000007
2286.0,05.04.2017 00:00:00.000,1.06779,1.06889,1.06349,1.06717,196366.4375,1.0643569,1.06148,0.0,0.005689999999999973
2291.0,10.04.2017 00:00:00.000,1.05806,1.06064,1.05698,1.05971,144021.0,1.0655581,1.07274,0.013030000000000097,0.0
2305.0,24.04.2017 00:00:00.000,1.08733,1.08774,1.08207,1.08649,202360.9844,1.0963928,1.09346,0.006970000000000143,0.0
2308.0,27.04.2017 00:00:00.000,1.09083,1.09327,1.08517,1.0865,178829.875,1.0975294,1.0995,0.0129999999999999,0.0
2316.0,05.05.2017 00:00:00.000,1.09806,1.09995,1.09494,1.0995,160752.2656,1.0856694,1.09277,0.0,0.006729999999999903
2319.0,08.05.2017 00:00:00.000,1.09647,1.09968,1.09164,1.09265,179271.9063,1.0844755,1.10933,0.0,-0.016680000000000028
2325.0,14.05.2017 00:00:00.000,1.09288,1.0935,1.09226,1.09277,6705.23,1.0974451,1.12373,0.030959999999999877,0.0
2332.0,21.05.2017 00:00:00.000,1.11917,1.121,1.11916,1.12032,11924.5898,1.1236323,1.1129,-0.007419999999999982,0.0
2339.0,28.05.2017 00:00:00.000,1.11701,1.11849,1.11672,1.1176,7786.6499,1.1227069,1.12573,0.00812999999999997,0.0
2355.0,13.06.2017 00:00:00.000,1.11972,1.12249,1.11852,1.12091,155648.2344,1.1280369,1.11667,-0.0042400000000000215,0.0
2356.0,14.06.2017 00:00:00.000,1.12091,1.12958,1.1193,1.12129,226322.0313,1.1296399,1.11497,-0.006319999999999881,0.0
2369.0,27.06.2017 00:00:00.000,1.11827,1.13494,1.118,1.13369,258372.0469,1.1310581,1.13464,0.0,-0.0009500000000000064
2375.0,03.07.2017 00:00:00.000,1.14234,1.14248,1.1355,1.13723,173833.4375,1.141094,1.14738,0.010150000000000103,0.0
2376.0,04.07.2017 00:00:00.000,1.13723,1.13769,1.13359,1.13595,156219.6406,1.140987,1.14533,0.009379999999999944,0.0
2382.0,10.07.2017 00:00:00.000,1.14032,1.1418,1.13817,1.13963,161246.9844,1.1365615,1.15478,0.0,-0.015149999999999997
2388.0,16.07.2017 00:00:00.000,1.147,1.1475,1.1465,1.1474,17420.6191,1.1432223,1.16384,0.0,-0.01644000000000001
2389.0,17.07.2017 00:00:00.000,1.14739,1.1487,1.14348,1.14732,187573.6563,1.1435254,1.16444,0.0,-0.017120000000000024
2391.0,19.07.2017 00:00:00.000,1.15477,1.15533,1.15099,1.15287,198068.5781,1.1523961,1.16898,0.0,-0.016109999999999847
2403.0,31.07.2017 00:00:00.000,1.17469,1.18454,1.17231,1.18208,236964.9844,1.1760806,1.1754,0.0,0.006680000000000019
2404.0,01.08.2017 00:00:00.000,1.18207,1.18389,1.17852,1.18109,226683.6406,1.1772825,1.17631,0.0,0.0047800000000000065
2409.0,06.08.2017 00:00:00.000,1.17734,1.17929,1.17706,1.17769,14147.6699,1.1726753,1.17755,0.0,0.00013999999999980695
2413.0,10.08.2017 00:00:00.000,1.17631,1.17851,1.17041,1.177,226661.125,1.1740816,1.17591,0.0,0.0010900000000000354
2420.0,17.08.2017 00:00:00.000,1.17737,1.17899,1.16622,1.17156,250161.1563,1.17828,1.19219,0.020630000000000148,0.0
2448.0,14.09.2017 00:00:00.000,1.18879,1.19228,1.1838,1.1921,243548.375,1.1989858,1.19466,0.0025600000000001177,0.0
2451.0,17.09.2017 00:00:00.000,1.19196,1.19503,1.19174,1.19378,8915.3701,1.201462,1.18555,-0.00822999999999996,0.0
2472.0,08.10.2017 00:00:00.000,1.17271,1.17435,1.17267,1.17424,9578.3701,1.1766036,1.17945,0.005210000000000159,0.0
2476.0,12.10.2017 00:00:00.000,1.1864,1.18797,1.18252,1.18309,202787.5313,1.1854368,1.17817,-0.0049200000000000355,0.0
2477.0,13.10.2017 00:00:00.000,1.18309,1.18748,1.18053,1.18191,199617.875,1.1849272,1.17546,-0.006450000000000067,0.0
2484.0,20.10.2017 00:00:00.000,1.18485,1.18579,1.17624,1.17817,208817.7031,1.1865858,1.16056,-0.017609999999999904,0.0
2487.0,23.10.2017 00:00:00.000,1.17552,1.17774,1.1725,1.17548,182440.8594,1.181995,1.16518,-0.010299999999999976,0.0
2489.0,25.10.2017 00:00:00.000,1.17599,1.18203,1.1753,1.18195,217868.6875,1.1861638,1.16586,-0.01609000000000016,0.0
2493.0,29.10.2017 00:00:00.000,1.16067,1.16153,1.15937,1.16056,7551.2998,1.1652566,1.16113,0.0005699999999999594,0.0
2507.0,12.11.2017 00:00:00.000,1.16572,1.16646,1.16558,1.16609,5708.48,1.168354,1.17371,0.00761999999999996,0.0
2508.0,13.11.2017 00:00:00.000,1.16609,1.16751,1.16373,1.16646,162501.75,1.1679044,1.17416,0.00770000000000004,0.0
2509.0,14.11.2017 00:00:00.000,1.16646,1.1805,1.16625,1.17906,182637.5625,1.176784,1.18146,0.0,-0.0023999999999999577
2510.0,15.11.2017 00:00:00.000,1.17907,1.18604,1.17683,1.17826,213275.4531,1.1795081,1.18503,0.006769999999999943,0.0
2516.0,21.11.2017 00:00:00.000,1.17372,1.17577,1.17128,1.17416,184422.125,1.1767864,1.1852,0.011039999999999939,0.0
2518.0,23.11.2017 00:00:00.000,1.18147,1.18559,1.18132,1.18503,148633.8594,1.1855171,1.18942,0.004389999999999894,0.0
2530.0,05.12.2017 00:00:00.000,1.18677,1.18766,1.18007,1.18304,212470.5,1.1875355,1.18361,0.0005699999999999594,0.0
2536.0,11.12.2017 00:00:00.000,1.17675,1.18117,1.17639,1.17762,191002.5156,1.1787895,1.18369,0.00607000000000002,0.0
2540.0,15.12.2017 00:00:00.000,1.17745,1.18123,1.17488,1.17492,200470.3438,1.1793299,1.18505,0.010129999999999972,0.0
2543.0,18.12.2017 00:00:00.000,1.17432,1.18342,1.1742,1.17837,199837.2031,1.1811377,1.18571,0.007340000000000124,0.0
2554.0,29.12.2017 00:00:00.000,1.19395,1.20254,1.19369,1.19985,171777.125,1.2022156,1.19698,-0.00287000000000015,0.0
2561.0,05.01.2018 00:00:00.000,1.20663,1.20829,1.20205,1.20304,189702.3438,1.2110054,1.21919,0.016149999999999887,0.0
2565.0,09.01.2018 00:00:00.000,1.19698,1.19755,1.19156,1.19284,205626.3438,1.2029325,1.21802,0.025180000000000202,0.0
2566.0,10.01.2018 00:00:00.000,1.19282,1.20179,1.19231,1.19558,253338.2031,1.2046643,1.2234,0.027819999999999956,0.0
2574.0,18.01.2018 00:00:00.000,1.21804,1.22648,1.21734,1.2234,254020.75,1.2325978,1.24283,0.01943000000000006,0.0
2579.0,23.01.2018 00:00:00.000,1.22564,1.23152,1.2223,1.23086,257732.125,1.2366511,1.24168,0.01081999999999983,0.0
2581.0,25.01.2018 00:00:00.000,1.23921,1.25373,1.23639,1.23914,367825.875,1.2473904,1.24559,0.006450000000000067,0.0
2589.0,02.02.2018 00:00:00.000,1.25107,1.25182,1.24092,1.24559,299589.6875,1.2508076,1.22522,-0.02037,0.0
2591.0,04.02.2018 00:00:00.000,1.2432,1.24547,1.24243,1.24462,13303.75,1.2505372,1.23004,-0.014580000000000037,0.0
2594.0,07.02.2018 00:00:00.000,1.23803,1.24055,1.22459,1.227,316532.5625,1.2332233,1.25027,0.023269999999999902,0.0
2612.0,25.02.2018 00:00:00.000,1.22928,1.22947,1.22809,1.22883,6659.2402,1.228056,1.23365,0.0,-0.004819999999999824
2615.0,28.02.2018 00:00:00.000,1.22258,1.22412,1.21878,1.21915,254894.875,1.2136469,1.23067,0.0,-0.011519999999999975
2616.0,01.03.2018 00:00:00.000,1.21915,1.22747,1.21546,1.2271,281951.8125,1.2162484,1.23041,0.0,-0.003309999999999924
2620.0,05.03.2018 00:00:00.000,1.23176,1.23487,1.22688,1.23365,247128.5781,1.2275842,1.23928,0.0,-0.005630000000000024
2635.0,20.03.2018 00:00:00.000,1.23365,1.23545,1.22399,1.22482,237447.9844,1.2243683,1.23125,0.0,-0.006429999999999936
2638.0,23.03.2018 00:00:00.000,1.23239,1.23733,1.23166,1.23522,250785.8906,1.2330322,1.23125,0.0,0.003970000000000029
2642.0,27.03.2018 00:00:00.000,1.2457,1.24765,1.23723,1.24087,311755.9375,1.2410905,1.22872,-0.012149999999999883,0.0
2643.0,28.03.2018 00:00:00.000,1.24086,1.24215,1.23001,1.23125,268466.7813,1.2358736,1.22485,-0.006399999999999961,0.0
2647.0,01.04.2018 00:00:00.000,1.23199,1.2323,1.23124,1.23125,7856.4102,1.234048,1.23206,0.0008099999999999774,0.0
2651.0,05.04.2018 00:00:00.000,1.22873,1.22901,1.22182,1.22485,230162.875,1.2235143,1.23282,0.0,-0.007970000000000033
2668.0,22.04.2018 00:00:00.000,1.22699,1.2288,1.22699,1.22737,10516.4502,1.2295074,1.20815,-0.019220000000000015,0.0
2670.0,24.04.2018 00:00:00.000,1.22094,1.22448,1.21817,1.22372,225410.9688,1.2228022,1.19504,0.0,0.028679999999999817
2672.0,26.04.2018 00:00:00.000,1.21707,1.22099,1.20962,1.21081,255335.2188,1.2103095,1.1955,0.0,0.015309999999999935
2680.0,04.05.2018 00:00:00.000,1.19886,1.19954,1.19107,1.1955,207802.2188,1.1833884,1.19524,0.0,0.00025999999999992696
2683.0,07.05.2018 00:00:00.000,1.19544,1.19779,1.18975,1.19331,200538.6094,1.1805775,1.18203,0.0,0.011280000000000179
2687.0,11.05.2018 00:00:00.000,1.19137,1.19678,1.18911,1.19395,216401.9531,1.1787158,1.17651,0.0,0.017440000000000122
2697.0,21.05.2018 00:00:00.000,1.17651,1.17973,1.17165,1.17899,229934.4375,1.165798,1.15375,0.0,0.02523999999999993
2725.0,18.06.2018 00:00:00.000,1.1593,1.1641,1.15653,1.16298,215886.4219,1.1632582,1.16493,0.0019500000000001183,0.0
2726.0,19.06.2018 00:00:00.000,1.16297,1.16445,1.15307,1.15881,273936.4688,1.1612328,1.15629,-0.0025199999999998557,0.0
2739.0,02.07.2018 00:00:00.000,1.16778,1.16789,1.15911,1.16415,242756.4531,1.1680014,1.17279,0.008639999999999981,0.0
2746.0,09.07.2018 00:00:00.000,1.17514,1.17906,1.17326,1.1756,238514.0625,1.169859,1.1653,0.0,0.010299999999999976
2750.0,13.07.2018 00:00:00.000,1.16637,1.16868,1.16129,1.16843,229295.9063,1.1660954,1.17403,0.0,-0.005599999999999827
2753.0,16.07.2018 00:00:00.000,1.16783,1.17253,1.16756,1.1709,234071.25,1.170627,1.16845,0.0,0.0024500000000000632
2756.0,19.07.2018 00:00:00.000,1.16449,1.16785,1.15748,1.16544,313041.2813,1.1687689,1.16559,0.00014999999999987246,0.0
2759.0,22.07.2018 00:00:00.000,1.17252,1.17453,1.17233,1.17403,13401.2305,1.1786512,1.17071,-0.0033199999999999896,0.0
2767.0,30.07.2018 00:00:00.000,1.16591,1.17186,1.16479,1.17071,194144.9531,1.1712121,1.16029,-0.010419999999999874,0.0
2801.0,02.09.2018 00:00:00.000,1.15961,1.16037,1.15926,1.1598,7132.98,1.1528413,1.15935,0.0,0.0004499999999998394
2803.0,04.09.2018 00:00:00.000,1.16139,1.16141,1.15301,1.15871,219100.5938,1.1503764,1.16253,0.0,-0.0038200000000001566
2804.0,05.09.2018 00:00:00.000,1.15872,1.164,1.15425,1.16344,260146.5469,1.1535028,1.16911,0.0,-0.005670000000000064
2811.0,12.09.2018 00:00:00.000,1.15954,1.16496,1.15699,1.16253,231822.6719,1.1619469,1.17755,0.0,-0.015020000000000033
2813.0,14.09.2018 00:00:00.000,1.16912,1.17215,1.16206,1.16227,205084.9375,1.1651921,1.17485,0.012580000000000036,0.0
2817.0,18.09.2018 00:00:00.000,1.16686,1.17243,1.16521,1.16775,225014.8125,1.168855,1.17469,0.006939999999999946,0.0
2818.0,19.09.2018 00:00:00.000,1.16777,1.17149,1.165,1.1674,228799.5,1.1667349,1.1636,0.0,0.0038000000000000256
2833.0,04.10.2018 00:00:00.000,1.14765,1.15426,1.14633,1.15173,230818.875,1.1520152,1.15571,0.003980000000000095,0.0
2846.0,17.10.2018 00:00:00.000,1.15763,1.15803,1.14953,1.15011,242886.6563,1.1526774,1.13753,-0.012580000000000036,0.0
2850.0,21.10.2018 00:00:00.000,1.15149,1.15179,1.15084,1.15105,8602.6299,1.1477009,1.13755,0.0,0.013499999999999845
2853.0,24.10.2018 00:00:00.000,1.14706,1.14766,1.13789,1.13988,259360.0625,1.1374338,1.14027,0.0,-0.00038999999999989043
2857.0,28.10.2018 00:00:00.000,1.13921,1.14038,1.13921,1.1398,7206.6499,1.1386573,1.14083,0.0,-0.0010300000000000864
2867.0,07.11.2018 00:00:00.000,1.1441,1.14995,1.13947,1.14325,299458.5625,1.1411289,1.13243,0.0,0.010820000000000052
2868.0,08.11.2018 00:00:00.000,1.14325,1.14465,1.13515,1.13679,253817.375,1.135113,1.14185,0.0,-0.0050600000000000644
2869.0,09.11.2018 00:00:00.000,1.13678,1.13689,1.13161,1.13342,240480.625,1.1304709,1.14136,0.0,-0.007939999999999836
2876.0,16.11.2018 00:00:00.000,1.13244,1.14202,1.13216,1.14185,245949.2344,1.1209241,1.13374,0.0,0.008110000000000062
2885.0,25.11.2018 00:00:00.000,1.13401,1.13407,1.13305,1.13374,9716.54,1.125858,1.13541,0.0,-0.0016700000000000603
2886.0,26.11.2018 00:00:00.000,1.13374,1.13837,1.1325,1.13331,228041.9531,1.1254759,1.13424,0.0,-0.0009299999999998754
2889.0,29.11.2018 00:00:00.000,1.13674,1.14016,1.13486,1.13924,264739.7188,1.126826,1.13758,0.0,0.0016599999999999948
2899.0,09.12.2018 00:00:00.000,1.13909,1.14067,1.13906,1.13995,9642.3301,1.1259844,1.13493,0.0,0.0050200000000000244
2900.0,10.12.2018 00:00:00.000,1.13996,1.14426,1.13504,1.13558,256937.5781,1.1253152,1.13758,0.0,-0.0020000000000000018
2909.0,19.12.2018 00:00:00.000,1.13756,1.14392,1.13643,1.13865,396079.875,1.1289479,1.14304,0.0,-0.004390000000000116
2910.0,20.12.2018 00:00:00.000,1.13865,1.14859,1.13771,1.14565,521394.2813,1.1328311,1.14414,0.0,0.0015100000000001224
2913.0,23.12.2018 00:00:00.000,1.13692,1.13738,1.13604,1.13723,9257.1201,1.1295134,1.14627,0.0,-0.009039999999999937
2918.0,28.12.2018 00:00:00.000,1.14306,1.14727,1.14299,1.14414,444843.9375,1.139204,1.14102,0.0,0.0031200000000000117
2921.0,31.12.2018 00:00:00.000,1.14389,1.14674,1.14213,1.14627,306212.9688,1.142294,1.14572,0.0,0.0005499999999998284
2923.0,02.01.2019 00:00:00.000,1.14612,1.14967,1.13092,1.13121,455444.6563,1.1373897,1.15081,0.019600000000000062,0.0
2928.0,07.01.2019 00:00:00.000,1.14102,1.14826,1.14046,1.14789,362818.625,1.1430454,1.14141,0.0,0.006480000000000041
2935.0,14.01.2019 00:00:00.000,1.14598,1.1482,1.14506,1.14726,347342.125,1.1409435,1.13633,0.0,0.010929999999999884
2943.0,22.01.2019 00:00:00.000,1.13687,1.13739,1.13361,1.13633,365964.5625,1.1400877,1.14853,0.012199999999999989,0.0
2944.0,23.01.2019 00:00:00.000,1.13634,1.13942,1.13505,1.13861,378517.625,1.1409037,1.14482,0.006210000000000049,0.0
2948.0,27.01.2019 00:00:00.000,1.14005,1.14134,1.14004,1.14127,7595.1001,1.1410824,1.14349,0.0,-0.0022199999999998887
2950.0,29.01.2019 00:00:00.000,1.14295,1.14501,1.14111,1.14348,424913.4375,1.1404945,1.13656,0.0,0.006920000000000037
2957.0,05.02.2019 00:00:00.000,1.14348,1.14404,1.14011,1.14087,331771.9688,1.1395593,1.12646,0.0,0.014410000000000034
2971.0,19.02.2019 00:00:00.000,1.13115,1.13574,1.12755,1.13399,408625.0313,1.1305028,1.13795,0.0,-0.0039599999999999635
2974.0,22.02.2019 00:00:00.000,1.13399,1.13556,1.13161,1.13319,385471.6563,1.1304276,1.13749,0.0,-0.0042999999999999705
2980.0,28.02.2019 00:00:00.000,1.13796,1.14197,1.13595,1.1373,457608.4688,1.1346915,1.12311,0.0,0.014189999999999925
2981.0,01.03.2019 00:00:00.000,1.13731,1.14085,1.13533,1.13633,405553.75,1.1343198,1.12315,0.0,0.01317999999999997
2987.0,07.03.2019 00:00:00.000,1.1313,1.13202,1.11764,1.1198,390830.4063,1.1225696,1.1324,0.012600000000000167,0.0
2988.0,08.03.2019 00:00:00.000,1.1198,1.12461,1.11852,1.12311,374351.0,1.1237549,1.13192,0.008809999999999985,0.0
2995.0,15.03.2019 00:00:00.000,1.13066,1.13443,1.13,1.1324,289446.9688,1.1283343,1.12955,0.0,0.002850000000000019
3004.0,24.03.2019 00:00:00.000,1.12892,1.13011,1.12883,1.12955,8383.6602,1.1265937,1.12049,0.0,0.009060000000000068
3020.0,09.04.2019 00:00:00.000,1.12557,1.12842,1.12554,1.12655,384052.25,1.130685,1.12965,0.0031000000000001027,0.0
3035.0,24.04.2019 00:00:00.000,1.12239,1.12241,1.11406,1.11533,396092.9375,1.114432,1.11729,0.0,-0.0019599999999999618
3039.0,28.04.2019 00:00:00.000,1.11441,1.11516,1.11441,1.11494,8087.2598,1.1157683,1.1201,0.005160000000000053,0.0
3046.0,05.05.2019 00:00:00.000,1.11799,1.12003,1.11672,1.11846,20415.4902,1.1177367,1.1232,0.0,-0.0047399999999999665
3049.0,08.05.2019 00:00:00.000,1.11893,1.12136,1.11827,1.11977,370041.2188,1.117167,1.11731,0.0,0.0024599999999999067
3054.0,13.05.2019 00:00:00.000,1.12358,1.12635,1.12191,1.1232,330177.5,1.1195105,1.11643,0.0,0.006769999999999943
3060.0,19.05.2019 00:00:00.000,1.11598,1.11666,1.11598,1.11646,9331.1104,1.1171663,1.11934,0.0028799999999999937,0.0
3061.0,20.05.2019 00:00:00.000,1.11646,1.11748,1.11506,1.11673,305009.75,1.1158739,1.11681,0.0,-8.000000000008001e-05
3064.0,23.05.2019 00:00:00.000,1.11553,1.11875,1.1107,1.11841,368229.4063,1.1176147,1.11678,0.0,0.0016299999999997983
3070.0,29.05.2019 00:00:00.000,1.11682,1.11724,1.11243,1.11366,354138.3125,1.1159058,1.12755,0.013889999999999958,0.0
3074.0,02.06.2019 00:00:00.000,1.11607,1.11741,1.11607,1.11736,11255.4199,1.1173495,1.13179,0.0,-0.014430000000000165
3082.0,10.06.2019 00:00:00.000,1.1319,1.13243,1.12902,1.13179,319896.625,1.1271138,1.11978,0.0,0.012010000000000076
3083.0,11.06.2019 00:00:00.000,1.13179,1.13374,1.13013,1.13295,358230.8438,1.1302859,1.12357,0.0,0.009379999999999944
3089.0,17.06.2019 00:00:00.000,1.12155,1.1247,1.12037,1.12242,244337.5156,1.1268739,1.13681,0.014390000000000125,0.0
3095.0,23.06.2019 00:00:00.000,1.13695,1.13852,1.13662,1.1385,12484.9102,1.1337556,1.12868,0.0,0.009820000000000162
3096.0,24.06.2019 00:00:00.000,1.1385,1.14039,1.13725,1.13991,295616.5938,1.1330938,1.12904,0.0,0.010869999999999935
3099.0,27.06.2019 00:00:00.000,1.13734,1.13814,1.13477,1.13711,305256.375,1.1342685,1.12235,0.0,0.014760000000000106
3105.0,03.07.2019 00:00:00.000,1.12904,1.13123,1.12686,1.12873,261437.4688,1.1335981,1.12498,-0.00374999999999992,0.0
3109.0,07.07.2019 00:00:00.000,1.12215,1.12291,1.12215,1.12267,8220.1797,1.12695,1.12597,0.0032999999999998586,0.0
3110.0,08.07.2019 00:00:00.000,1.12267,1.12344,1.12069,1.12151,213395.125,1.1239946,1.12116,-0.0003500000000000725,0.0
3113.0,11.07.2019 00:00:00.000,1.12585,1.12857,1.12451,1.12498,283354.6563,1.1240569,1.12192,0.0,0.0030600000000000627
3123.0,21.07.2019 00:00:00.000,1.1215,1.12197,1.1214,1.12175,9741.04,1.1242671,1.11423,-0.007519999999999971,0.0
3132.0,30.07.2019 00:00:00.000,1.11424,1.1161,1.11321,1.11568,277029.625,1.1150888,1.12039,0.0,-0.004709999999999992
3134.0,01.08.2019 00:00:00.000,1.10715,1.10958,1.10268,1.10788,467627.9375,1.1095741,1.11969,0.011810000000000098,0.0
3151.0,18.08.2019 00:00:00.000,1.10925,1.1101,1.10895,1.10919,7217.0298,1.1158403,1.11013,0.0009400000000001629,0.0
3152.0,19.08.2019 00:00:00.000,1.10918,1.11137,1.1076,1.10814,198728.5156,1.1122324,1.10893,0.0007900000000000684,0.0
3159.0,26.08.2019 00:00:00.000,1.11433,1.11529,1.10942,1.11013,276142.375,1.0997782,1.09725,0.0,0.012880000000000003
3162.0,29.08.2019 00:00:00.000,1.10856,1.1093,1.10419,1.10589,208781.8438,1.0990146,1.1025,0.0,0.003390000000000004
3174.0,10.09.2019 00:00:00.000,1.10469,1.10595,1.10305,1.10501,131830.0156,1.0970073,1.10291,0.0,0.0020999999999999908
3176.0,12.09.2019 00:00:00.000,1.10134,1.10871,1.09268,1.10561,201762.5781,1.0960546,1.10169,0.0,0.0039199999999999235
3177.0,13.09.2019 00:00:00.000,1.1056,1.11094,1.1056,1.10707,159524.4688,1.0993502,1.10185,0.0,0.005220000000000002
3180.0,16.09.2019 00:00:00.000,1.10831,1.10843,1.09932,1.10031,142926.3281,1.0931404,1.10135,0.0,-0.001040000000000152
3191.0,27.09.2019 00:00:00.000,1.09223,1.09586,1.09046,1.09367,176770.0625,1.101386,1.09832,0.004650000000000043,0.0
3205.0,11.10.2019 00:00:00.000,1.10105,1.10626,1.10007,1.10329,245439.875,1.1185371,1.11558,0.012289999999999912,0.0
3207.0,13.10.2019 00:00:00.000,1.10316,1.10385,1.1025,1.10282,6677.9502,1.1149476,1.11515,0.012330000000000174,0.0
3214.0,20.10.2019 00:00:00.000,1.11607,1.11634,1.11494,1.11558,6303.585,1.1139652,1.10982,0.0,0.005759999999999987
3215.0,21.10.2019 00:00:00.000,1.11559,1.11793,1.11386,1.11515,124245.3672,1.1117465,1.1112,0.0,0.00395000000000012
3216.0,22.10.2019 00:00:00.000,1.11517,1.11568,1.11176,1.11289,125243.1875,1.1126585,1.11521,0.0,-0.0023200000000000998
3223.0,29.10.2019 00:00:00.000,1.10982,1.11183,1.10735,1.1112,122552.6016,1.1049647,1.107,0.0,0.0041999999999999815
3224.0,30.10.2019 00:00:00.000,1.11119,1.11554,1.10801,1.11521,137742.2188,1.1079081,1.10523,0.0,0.0099800000000001
3225.0,31.10.2019 00:00:00.000,1.11521,1.11755,1.11314,1.11561,149061.7188,1.1093026,1.10176,0.0,0.013849999999999918
3226.0,01.11.2019 00:00:00.000,1.11559,1.11718,1.11281,1.11641,126862.1563,1.110223,1.10218,0.0,0.014229999999999965
3232.0,07.11.2019 00:00:00.000,1.10699,1.10914,1.1036,1.10523,155079.1406,1.1075416,1.10494,-0.00028999999999990145,0.0
3243.0,18.11.2019 00:00:00.000,1.1054,1.10899,1.10533,1.10722,112908.3281,1.1090518,1.1022,-0.0050200000000000244,0.0
3254.0,29.11.2019 00:00:00.000,1.10113,1.10282,1.09811,1.1015,101410.5469,1.1108892,1.10582,0.0043200000000001015,0.0
3256.0,01.12.2019 00:00:00.000,1.10229,1.10269,1.1017,1.10182,2960.7,1.1115992,1.10643,0.004610000000000003,0.0
3274.0,19.12.2019 00:00:00.000,1.11154,1.11442,1.11072,1.11231,157736.0938,1.1122447,1.11713,0.0,-0.0048200000000000465
3281.0,26.12.2019 00:00:00.000,1.10944,1.11088,1.10821,1.11012,52487.6328,1.1062236,1.11548,0.0,-0.005360000000000031
3282.0,27.12.2019 00:00:00.000,1.11013,1.11883,1.10987,1.11713,124575.9063,1.110649,1.11604,0.0,0.0010900000000000354
3287.0,01.01.2020 00:00:00.000,1.1212,1.12218,1.12106,1.12188,2621.3201,1.1186349,1.11093,0.0,0.010950000000000015
3292.0,06.01.2020 00:00:00.000,1.11603,1.12055,1.11571,1.11954,139965.2813,1.1137183,1.11275,0.0,0.006790000000000074
3303.0,17.01.2020 00:00:00.000,1.11368,1.11425,1.10862,1.1089,123846.6094,1.1094526,1.10245,-0.006450000000000067,0.0
3308.0,22.01.2020 00:00:00.000,1.10851,1.10984,1.107,1.10957,134188.8125,1.1118248,1.10285,-0.006719999999999837,0.0
3336.0,19.02.2020 00:00:00.000,1.07949,1.08115,1.07822,1.08096,105152.0547,1.0843427,1.09963,0.018670000000000186,0.0
3340.0,23.02.2020 00:00:00.000,1.08145,1.08419,1.08132,1.08384,7690.5391,1.0936986,1.11443,0.030590000000000117,0.0
3344.0,27.02.2020 00:00:00.000,1.08865,1.10064,1.08848,1.09963,216943.1094,1.1132672,1.12804,0.028409999999999824,0.0
3349.0,03.03.2020 00:00:00.000,1.11443,1.12134,1.10953,1.11765,214838.0938,1.1241587,1.12611,0.008459999999999912,0.0
3354.0,08.03.2020 00:00:00.000,1.13473,1.13963,1.1335,1.13876,17976.084,1.1220683,1.11633,0.0,0.02242999999999995
3358.0,12.03.2020 00:00:00.000,1.12612,1.13336,1.1055,1.11823,262646.9375,1.1048936,1.06929,0.0,0.048939999999999984
3359.0,13.03.2020 00:00:00.000,1.11822,1.12213,1.1055,1.10992,229638.6094,1.1023464,1.06886,0.0,0.041060000000000096
3361.0,15.03.2020 00:00:00.000,1.10705,1.11996,1.10705,1.1156,30714.8027,1.1059896,1.07635,0.0,0.03925000000000001
3370.0,24.03.2020 00:00:00.000,1.07633,1.08879,1.07457,1.07977,343182.5625,1.1006784,1.09513,0.01536000000000004,0.0
3371.0,25.03.2020 00:00:00.000,1.07978,1.08938,1.07599,1.08884,296546.4375,1.101712,1.0846,-0.0042400000000000215,0.0
3375.0,29.03.2020 00:00:00.000,1.11172,1.1144,1.11049,1.11361,8299.8926,1.1136124,1.07988,-0.03373000000000004,0.0
3378.0,01.04.2020 00:00:00.000,1.1026,1.10361,1.09026,1.09513,272233.5625,1.1085426,1.09226,-0.002869999999999928,0.0
3379.0,02.04.2020 00:00:00.000,1.09514,1.09644,1.08206,1.0846,293209.625,1.1048714,1.09326,0.00865999999999989,0.0
3385.0,08.04.2020 00:00:00.000,1.08934,1.08969,1.08299,1.08599,231765.5,1.0976177,1.08584,-0.0001500000000000945,0.0
3392.0,15.04.2020 00:00:00.000,1.09832,1.09872,1.08564,1.09037,241939.9688,1.0692625,1.07743,0.0,0.012939999999999952
3400.0,23.04.2020 00:00:00.000,1.08062,1.08466,1.0756,1.07743,279998.5938,1.099412,1.09777,0.020339999999999803,0.0
3410.0,03.05.2020 00:00:00.000,1.09676,1.09736,1.09529,1.09608,10641.8027,1.0919833,1.08093,0.0,0.015149999999999997
3412.0,05.05.2020 00:00:00.000,1.09031,1.09258,1.08258,1.08384,236417.5469,1.0903544,1.0821,-0.0017399999999998528,0.0
3414.0,07.05.2020 00:00:00.000,1.0798,1.08408,1.07665,1.08361,233085.5625,1.0916482,1.08183,-0.0017799999999998928,0.0
3422.0,15.05.2020 00:00:00.000,1.08061,1.08509,1.07888,1.08183,198840.125,1.0966123,1.09079,0.008959999999999857,0.0
3424.0,17.05.2020 00:00:00.000,1.08088,1.08231,1.08067,1.08186,6917.0308,1.0956768,1.09016,0.008299999999999974,0.0
3429.0,22.05.2020 00:00:00.000,1.09491,1.09535,1.08852,1.0898,156656.8125,1.0956674,1.11156,0.02176,0.0
3435.0,28.05.2020 00:00:00.000,1.10165,1.10934,1.09916,1.10779,231205.2031,1.1131264,1.12911,0.021320000000000006,0.0
